futures_id,date,institutional_investors,long_deal_volume,long_deal_amount,short_deal_volume,short_deal_amount,long_open_interest_balance_volume,long_open_interest_balance_amount,short_open_interest_balance_volume,short_open_interest_balance_amount
TX,2025-07-22,投信,227,1044651,2262,10408161,53693,246944846,12075,55535340
TX,2025-07-22,自營商,8675,40223088,9471,43934195,7446,34229196,3939,18091932
MTX,2025-07-23,外資,73824,85231935,74951,86545258,3005,3482740,2767,3206313
MTX,2025-07-23,投信,7,8119,0,0,333,386014,12,13910
MTX,2025-07-23,自營商,8171,9440130,7194,8308951,6138,7107059,4585,5306772
TX,2025-07-23,外資,44481,205520172,46597,215298251,19143,88746159,66984,310541801
TX,2025-07-23,投信,556,2578731,1318,6111852,52452,243209434,11596,53768333
TX,2025-07-23,自營商,8443,39051542,8229,38067346,7496,34740752,3770,17458640
MTX,2025-07-24,外資,61133,71109191,61927,72032853,3217,3747568,3795,4420084
MTX,2025-07-24,投信,4,4661,2,2331,333,387995,10,11652
MTX,2025-07-24,自營商,5997,6976773,5727,6658663,5875,6836628,3465,4028757
TX,2025-07-24,外資,36912,171787224,37024,172302330,19288,89876678,67218,313216387
TX,2025-07-24,投信,353,1645641,725,3379253,51768,241269941,11284,52590210
TX,2025-07-24,自營商,5290,24617901,4607,21443473,7541,35125704,3269,15213191
MTX,2025-07-25,外資,46823,54464217,49142,57157491,2613,3035103,5434,6311576
MTX,2025-07-25,投信,0,0,7,8138,326,378763,10,11619
MTX,2025-07-25,自營商,4355,5065170,5014,5828973,5315,6165980,3664,4247235
TX,2025-07-25,外資,31609,147074784,30988,144187261,20113,93455027,67530,313771036
TX,2025-07-25,投信,26,121095,1300,6044550,50482,234610047,11272,52385493
TX,2025-07-25,自營商,5795,26961184,5622,26152689,7725,35879833,3253,15093093
MTX,2025-07-28,外資,64379,75119633,62772,73247221,2601,3040469,3587,4192638
MTX,2025-07-28,投信,6,7011,1,1169,329,384683,8,9354
MTX,2025-07-28,自營商,6713,7831826,6334,7390122,6071,7088911,4051,4728255
TX,2025-07-28,外資,41070,191746428,38713,180725052,21261,99420280,66240,309738644
TX,2025-07-28,投信,128,598534,1778,8314462,48754,228022458,11194,52354338
TX,2025-07-28,自營商,5554,25935465,5323,24856388,7774,36340977,3071,14339656
MTX,2025-07-29,外資,73704,85572606,73295,85113274,3268,3782221,4267,4937510
MTX,2025-07-29,投信,1,1156,0,0,330,381992,8,9260
MTX,2025-07-29,自營商,6974,8089717,8446,9789147,5086,5881637,4494,5193136
TX,2025-07-29,外資,50872,236169307,46656,216676880,21498,99523849,62374,288743958
TX,2025-07-29,投信,187,865610,3087,14286742,45773,211938145,11113,51455413
TX,2025-07-29,自營商,7152,33173354,8260,38300337,6998,32385570,3414,15785005
MTX,2025-07-30,外資,80571,93808518,75253,87614043,6608,7716953,1957,2284675
MTX,2025-07-30,投信,0,0,4,4667,326,380752,8,9344
MTX,2025-07-30,自營商,9826,11442672,9081,10577351,5795,6759842,4386,5115416
TX,2025-07-30,外資,49646,231310057,46720,217633692,22950,107201063,60781,283891039
TX,2025-07-30,投信,417,1948386,1962,9166701,44056,205820821,10941,51114164
TX,2025-07-30,自營商,8318,38785957,8502,39643750,7003,32696004,3617,16875282
MTX,2025-07-31,外資,76991,90174654,73886,86500250,4692,5531101,1188,1400476
MTX,2025-07-31,投信,0,0,3,3535,326,384419,11,12971
MTX,2025-07-31,自營商,9853,11545793,8842,10359709,6726,7922314,4373,5149780
TX,2025-07-31,外資,49271,230947093,46296,216917280,26613,125507643,60257,284156261
TX,2025-07-31,投信,418,1970827,1239,5839353,43027,202949754,10733,50625414
TX,2025-07-31,自營商,7518,35264115,8203,38495994,6481,30554089,3764,17732066
MTX,2025-08-01,外資,90831,106196490,100952,118134380,3397,3964194,1855,2164292
MTX,2025-08-01,投信,25,29213,2,2336,349,407370,11,12840
MTX,2025-08-01,自營商,11131,12989615,13391,15625760,5377,6270567,5349,6233766
TX,2025-08-01,外資,56209,262827617,59850,280071020,19393,90526943,58930,275086971
TX,2025-08-01,投信,611,2855848,1219,5694529,42435,198128975,10749,50187081
TX,2025-08-01,自營商,11389,53218169,9378,43800581,8083,37721563,3434,16012454
MTX,2025-08-04,外資,93480,108176301,92820,107400600,4993,5808580,2694,3132683
MTX,2025-08-04,投信,0,0,2,2329,349,406096,13,15127
MTX,2025-08-04,自營商,8367,9680517,8236,9531217,5228,6075781,5554,6452035
TX,2025-08-04,外資,55337,256264665,54886,254148936,19178,89240970,58258,271077450
TX,2025-08-04,投信,1626,7572930,589,2740085,43629,203066771,10906,50760886
TX,2025-08-04,自營商,7492,34683197,7727,35814861,8404,39083932,4001,18597841
MTX,2025-08-05,外資,61904,72590687,54830,64282970,10640,12541287,786,925326
MTX,2025-08-05,投信,2,2358,25,29446,324,381947,11,12967
MTX,2025-08-05,自營商,7958,9327824,6239,7315305,6576,7740489,5189,6108269
TX,2025-08-05,外資,37418,175604251,33887,158983861,22761,107305144,58090,273834517
TX,2025-08-05,投信,514,2423872,352,1658646,43526,205242451,10641,50176571
TX,2025-08-05,自營商,5161,24229398,6632,31154284,7895,37192722,4953,23332131
MTX,2025-08-06,外資,61768,72450029,66948,78521429,5429,6355142,1274,1490557
MTX,2025-08-06,投信,1,1173,3,3510,322,377014,11,12879
MTX,2025-08-06,自營商,7048,8264389,7376,8642389,5654,6613195,4732,5531106
TX,2025-08-06,外資,40641,190646197,41571,195019749,20044,93852849,56424,264184143
TX,2025-08-06,投信,256,1199256,1500,7024323,42405,198599537,10764,50412118
TX,2025-08-06,自營商,6928,32492184,5829,27336245,8112,37963780,4094,19151318
MTX,2025-08-07,外資,88023,104313440,80039,94807922,13555,16260415,756,906456
MTX,2025-08-07,投信,0,0,3,3599,322,386352,14,16798
MTX,2025-08-07,自營商,13929,16534506,11914,14155612,7810,9357005,4632,5549052
TX,2025-08-07,外資,54888,260666470,53429,253761425,24437,117250906,59226,284145365
TX,2025-08-07,投信,778,3734062,239,1146675,42441,203691283,10261,49246643
TX,2025-08-07,自營商,9540,45438911,11319,53932694,7451,35719959,5274,25289399
MTX,2025-08-08,外資,59456,71374674,66672,80036764,6574,7870164,2154,2578638
MTX,2025-08-08,投信,0,0,14,16781,308,368876,14,16767
MTX,2025-08-08,自營商,7047,8456686,7224,8664157,6777,8107923,3855,4607139
TX,2025-08-08,外資,40659,195227385,43471,208728733,21099,101046091,58689,281058032
TX,2025-08-08,投信,20,96001,634,3039980,41816,200323683,10250,49103650
TX,2025-08-08,自營商,7103,34088898,6086,29211450,7496,35875486,4321,20677033
MTX,2025-08-11,外資,68330,82027573,65761,78928199,8223,9925021,874,1054776
MTX,2025-08-11,投信,3,3621,4,4828,304,367050,11,13281
MTX,2025-08-11,自營商,7650,9182552,7146,8576830,7374,8895105,3884,4681405
TX,2025-08-11,外資,42453,204009841,40561,194846305,21672,104636029,57247,276389972
TX,2025-08-11,投信,252,1216565,1672,8070467,40172,194014649,10026,48421570
TX,2025-08-11,自營商,6756,32475048,6754,32477316,7688,37099877,4525,21830707
MTX,2025-08-12,外資,57755,69721738,58539,70667820,7191,8676613,870,1049810
MTX,2025-08-12,投信,0,0,0,0,304,366958,11,13278
MTX,2025-08-12,自營商,6336,7646424,6284,7580746,7068,8524842,3576,4307926
TX,2025-08-12,外資,39502,190788992,39229,189456262,21633,104412763,56935,274808209
TX,2025-08-12,投信,471,2275108,745,3597590,39651,191450845,9779,47216924
TX,2025-08-12,自營商,6118,29542160,5528,26693871,7613,36732490,3862,18620782
MTX,2025-08-13,外資,76871,93288519,74796,90771067,8954,10894486,568,690734
MTX,2025-08-13,投信,2,2434,23,27981,282,343236,10,12168
MTX,2025-08-13,自營商,11967,14519220,11238,13632132,8080,9825850,4127,5014157
TX,2025-08-13,外資,48615,236056975,47061,228508078,22724,110597332,56294,273982670
TX,2025-08-13,投信,321,1562728,859,4179617,38802,188911376,9468,46095905
TX,2025-08-13,自營商,9707,47150168,10320,50125388,7490,36437939,4322,21016228
MTX,2025-08-14,外資,53750,65370259,57678,70144736,5605,6793598,1415,1715034
MTX,2025-08-14,投信,12,14542,12,14583,282,341918,10,12123
MTX,2025-08-14,自營商,6304,7660632,7192,8734718,6875,8331226,3954,4784819
TX,2025-08-14,外資,35397,172162819,36076,175462131,21900,106192506,56279,272895229
TX,2025-08-14,投信,211,1022997,917,4450852,38098,184788474,9470,45933288
TX,2025-08-14,自營商,6215,30202334,5270,25610347,7748,37557995,3612,17495327
MTX,2025-08-15,外資,60241,73117057,61552,74708187,5597,6797392,2435,2957978
MTX,2025-08-15,投信,0,0,10,12138,272,330422,10,12147
MTX,2025-08-15,自營商,9518,11556164,9489,11518285,7554,9173852,4741,5753555
TX,2025-08-15,外資,50971,247573119,50826,246827523,20968,101852957,55175,268043594
TX,2025-08-15,投信,3712,18028641,6702,32586997,34690,168553148,9052,43987289
TX,2025-08-15,自營商,8786,42672829,8580,41681987,7991,38823844,3638,17659575
MTX,2025-08-18,外資,67824,82414674,63650,77326448,9995,12202828,2618,3196799
MTX,2025-08-18,投信,170,207372,218,266140,225,274590,11,13422
MTX,2025-08-18,自營商,11514,13999655,9844,11960835,8645,10554322,4100,5001758
TX,2025-08-18,外資,85752,417608188,81331,396001668,26199,127905384,55825,272537268
TX,2025-08-18,投信,22242,108503281,22260,108659920,34564,168746705,8944,43673708
TX,2025-08-18,自營商,9508,46272107,10341,50354211,7404,36158807,4007,19553007
MTX,2025-08-19,外資,49877,60803736,53722,65485596,6447,7841782,2914,3545484
MTX,2025-08-19,投信,45,54666,51,62082,222,269614,14,17002
MTX,2025-08-19,自營商,9046,11020148,12499,15220277,6487,7892913,5768,7007345
TX,2025-08-19,外資,59798,291455852,62592,304960762,27019,131352019,59652,289885797
TX,2025-08-19,投信,17352,84438065,17796,86678530,34198,166120205,9022,43828863
TX,2025-08-19,自營商,12248,59650876,11380,55457555,8365,40660296,4034,19603339
MTX,2025-08-20,外資,82669,99028818,92752,111100788,1654,1956620,3379,3997515
MTX,2025-08-20,投信,7,8330,11,13074,218,257905,14,16563
MTX,2025-08-20,自營商,18644,22275516,23178,27715428,2079,2460148,9168,10843142
TX,2025-08-20,外資,64241,307239324,68442,327546178,17105,80940175,52248,247241166
TX,2025-08-20,投信,621,2954664,2047,9697816,33256,157374043,9506,44984293
TX,2025-08-20,自營商,17603,84173641,15521,74167969,9367,44325806,3268,15457416
MTX,2025-08-21,外資,87909,104389103,80449,95527646,8207,9787232,2085,2486579
MTX,2025-08-21,投信,1,1193,0,0,218,259987,13,15504
MTX,2025-08-21,自營商,9800,11651217,8230,9778320,1747,2083719,6741,8034842
TX,2025-08-21,外資,56085,266522830,51476,244660744,19173,91457447,49560,236409767
TX,2025-08-21,投信,293,1397955,432,2060366,32923,157055879,9312,44421965
TX,2025-08-21,自營商,6529,31079056,7635,36333203,8640,41214751,3756,17908462
MTX,2025-08-22,外資,77666,92561867,74455,88735955,10870,12907888,1656,1966501
MTX,2025-08-22,投信,0,0,2,2375,218,258875,15,17813
MTX,2025-08-22,自營商,6715,8005697,7228,8610181,2259,2683787,7485,8885876
TX,2025-08-22,外資,45100,214978250,41463,197650726,21716,103146344,48451,230133045
TX,2025-08-22,投信,30,142670,436,2072864,32582,154764500,9377,44540736
TX,2025-08-22,自營商,5986,28525069,7295,34755874,7778,36944615,4274,20294107
MTX,2025-08-25,外資,93222,112235456,89845,108191057,8224,9973034,1333,1616567
MTX,2025-08-25,投信,2,2425,0,0,218,264380,13,15766
MTX,2025-08-25,自營商,8933,10756263,7007,8443996,4246,5150309,7571,9178168
TX,2025-08-25,外資,52996,255431214,53552,258173967,21711,105313200,47320,229537136
TX,2025-08-25,投信,509,2467896,203,984320,32658,158423958,9147,44372067
TX,2025-08-25,自營商,7326,35364961,7041,34002286,7815,37909425,4026,19520638
MTX,2025-08-26,外資,59620,72094241,62931,76092040,6191,7507837,2775,3365373
MTX,2025-08-26,投信,0,0,5,6063,213,258316,13,15766
MTX,2025-08-26,自營商,4556,5511684,5821,7038071,4314,5233683,8900,10791045
TX,2025-08-26,外資,37569,181743921,38992,188608307,20592,99885927,47724,231497359
TX,2025-08-26,投信,30,145524,395,1915510,32292,156648492,9146,44367236
TX,2025-08-26,自營商,5171,25010002,4205,20339763,8257,40053663,3503,16984805
MTX,2025-08-27,外資,57007,69475065,52609,64101406,9189,11239508,1192,1458045
MTX,2025-08-27,投信,0,0,6,7332,207,253202,13,15902
MTX,2025-08-27,自營商,6248,7623069,5254,6403001,4090,5001973,7947,9716052
TX,2025-08-27,外資,36538,178195166,34342,167460182,22813,111613040,47584,232807096
TX,2025-08-27,投信,208,1017729,192,939395,32122,157166522,8960,43839474
TX,2025-08-27,自營商,5466,26673459,7159,34945262,7365,36034424,4259,20829272
MTX,2025-08-28,外資,68809,83809295,72935,88840955,6316,7649858,2704,3275094
MTX,2025-08-28,投信,0,0,7,8483,200,242240,13,15746
MTX,2025-08-28,自營商,7167,8727989,8078,9832954,2685,3251917,7460,9032468
TX,2025-08-28,外資,44358,216053867,45575,221998227,21168,102550974,47255,228932540
TX,2025-08-28,投信,32,155717,478,2318010,31805,154088864,9089,44034395
TX,2025-08-28,自營商,7595,36975507,5667,27597674,8505,41204468,3471,16810609
MTX,2025-08-29,外資,66938,81481570,65370,79564880,7367,8938833,2045,2481375
MTX,2025-08-29,投信,0,0,0,0,200,242680,13,15774
MTX,2025-08-29,自營商,7780,9471164,8016,9752569,2730,3312101,7733,9379064
TX,2025-08-29,外資,41197,200556765,41485,201942056,21342,103580442,47651,231268798
TX,2025-08-29,投信,587,2849043,347,1683940,32047,155543319,9091,44124062
TX,2025-08-29,自營商,7124,34679271,8109,39474506,7742,37575792,3695,17926421
MTX,2025-09-01,外資,98960,119115617,101912,122675752,5635,6763949,3410,4093298
MTX,2025-09-01,投信,0,0,3,3600,200,240070,16,19206
MTX,2025-09-01,自營商,11745,14126445,12928,15545109,1999,2399608,8201,9842072
TX,2025-09-01,外資,59091,284413663,59340,285587344,21375,102627572,48039,230650175
TX,2025-09-01,投信,419,2011968,942,4516615,31754,152463656,9321,44753867
TX,2025-09-01,自營商,9969,47940074,9967,47912497,8280,39755526,4231,20310668
MTX,2025-09-02,外資,71771,86342730,70660,84981784,5948,7129144,2476,2967661
MTX,2025-09-02,投信,0,0,1,1207,200,239720,17,20376
MTX,2025-09-02,自營商,9843,11844483,9881,11882019,1853,2220811,8094,9698476
TX,2025-09-02,外資,41630,200285203,39295,189002729,23319,111797355,47614,228274237
TX,2025-09-02,投信,193,925497,493,2364375,31495,150999628,9362,44885149
TX,2025-09-02,自營商,7850,37748591,8804,42361707,7781,37304744,4681,22437629
MTX,2025-09-03,外資,96782,115681088,98838,118105394,6314,7575821,4529,5434137
MTX,2025-09-03,投信,1,1200,8,9602,192,230371,16,19198
MTX,2025-09-03,自營商,13758,16459181,13079,15634878,2198,2637387,7411,8890668
TX,2025-09-03,外資,55918,267339227,56409,269660892,23273,111695218,48061,230661874
TX,2025-09-03,投信,63,302445,315,1511981,31182,149654891,9301,44639231
TX,2025-09-03,自營商,11181,53493916,9981,47754997,8365,40147263,4229,20293788
MTX,2025-09-04,外資,97819,118281766,96752,116976729,6784,8184899,4042,4876663
MTX,2025-09-04,投信,3,3653,0,0,195,235268,16,19304
MTX,2025-09-04,自營商,17273,20909796,17407,21068299,2212,2668809,7308,8815741
TX,2025-09-04,外資,54942,265785162,53655,259525958,23910,115388173,47413,228812792
TX,2025-09-04,投信,104,502059,314,1516798,30919,149215094,9248,44630844
TX,2025-09-04,自營商,11836,57292103,11999,58129082,7661,36971861,3787,18273010
MTX,2025-09-05,外資,64554,78430664,57763,70171647,11130,13591887,1228,1499613
MTX,2025-09-05,投信,0,0,3,3648,192,234470,16,19539
MTX,2025-09-05,自營商,13052,15861995,11479,13945605,4102,5008427,7372,9000780
TX,2025-09-05,外資,39101,190080946,37034,180023756,25250,123338346,46554,227401291
TX,2025-09-05,投信,292,1426348,144,703239,30968,151272486,9149,44691011
